mu,Delta,Gap
-1.829145728643216,1.0526315789473684,7.003644274065149e-05
-1.829145728643216,1.1473684210526316,0.0001471287286578468
-1.829145728643216,1.2421052631578948,0.0002731943879478601
-1.829145728643216,1.3368421052631578,0.00046162597841217074
-1.829145728643216,1.431578947368421,0.0007245012741560686
-1.829145728643216,1.5263157894736843,0.001071934948290253
-1.829145728643216,1.6210526315789473,0.001511768298131188
-1.829145728643216,1.7157894736842105,0.002049523317522591
-1.829145728643216,1.8105263157894738,0.0026885385880184636
-1.829145728643216,1.9052631578947368,0.0034302140100512654
-1.829145728643216,2.0,0.004274307583341891
-1.7889447236180902,0.2,5.114693522703172e-10
-1.7889447236180902,0.2947368421052632,3.2644705110195404e-14
-1.7889447236180902,0.3894736842105263,0.2115386427741474
-1.7889447236180902,0.4842105263157895,1.2194623179858529e-14
-1.7889447236180902,0.5789473684210527,9.539146082288586e-11
-1.7889447236180902,0.6736842105263159,7.004251562350054e-09
-1.7889447236180902,0.7684210526315789,1.0833580021154052e-07
-1.7889447236180902,0.8631578947368421,7.597083678943447e-07
-1.7889447236180902,0.9578947368421054,3.315742904568012e-06
-1.7889447236180902,1.0526315789473684,1.0589347061089831e-05
-1.7889447236180902,1.1473684210526316,2.7170577695056423e-05
-1.7889447236180902,1.2421052631578948,5.9386268480848444e-05
-1.7889447236180902,1.3368421052631578,0.00011494870309057298
-1.7889447236180902,1.431578947368421,0.00020242444090148626
-1.7889447236180902,1.5263157894736843,0.00033065767992404387
-1.7889447236180902,1.6210526315789473,0.00050824604709194
-1.7889447236180902,1.7157894736842105,0.0007431226437518564
-1.7889447236180902,1.8105263157894738,0.001042262389400021
-1.7889447236180902,1.9052631578947368,0.0014115073510031452
-1.7889447236180902,2.0,0.0018554933393617177
-1.7487437185929648,0.2,8.683532640833878e-11
-1.7487437185929648,0.2947368421052632,3.078792271448389e-14
-1.7487437185929648,0.3894736842105263,2.9576450290080364e-16
-1.7487437185929648,0.4842105263157895,1.5464482946324733e-16
-1.7487437185929648,0.5789473684210527,3.437818371580448e-13
-1.7487437185929648,0.6736842105263159,1.3593533889834873e-10
-1.7487437185929648,0.7684210526315789,4.808074748121872e-09
-1.7487437185929648,0.8631578947368421,5.64938392571025e-08
-1.7487437185929648,0.9578947368421054,3.537147078345596e-07
-1.7487437185929648,1.0526315789473684,1.4795937867191321e-06
-1.7487437185929648,1.1473684210526316,4.688499921282315e-06
-1.7487437185929648,1.2421052631578948,1.2151890298781887e-05
-1.7487437185929648,1.3368421052631578,2.708331668452973e-05
-1.7487437185929648,1.431578947368421,5.371463036738575e-05
-1.7487437185929648,1.5263157894736843,9.714216666524795e-05
-1.7487437185929648,1.6210526315789473,0.00016308656469695597
-1.7487437185929648,1.7157894736842105,0.0002576143328587079
-1.7487437185929648,1.8105263157894738,0.0003868614150589399
-1.7487437185929648,1.9052631578947368,0.0005567865019611075
-1.7487437185929648,2.0,0.0007729695368982592
-1.708542713567839,0.2,5.70529746335022e-10
-1.708542713567839,0.2947368421052632,6.480826016532406e-15
-1.708542713567839,0.3894736842105263,3.175626897332099e-16
-1.708542713567839,0.4842105263157895,4.444452014938446e-16
-1.708542713567839,0.5789473684210527,1.3773722581383454e-16
-1.708542713567839,0.6736842105263159,1.8282513190470133e-12
-1.708542713567839,0.7684210526315789,1.7622744517005845e-10
-1.708542713567839,0.8631578947368421,3.7161574572725125e-09
-1.708542713567839,0.9578947368421054,3.4531381393342115e-08
-1.708542713567839,1.0526315789473684,1.928588686640289e-07
-1.708542713567839,1.1473684210526316,7.637219621412454e-07
-1.708542713567839,1.2421052631578948,2.3656229675926133e-06
-1.708542713567839,1.3368421052631578,6.10335947906118e-06
-1.708542713567839,1.431578947368421,1.3685263144888135e-05
-1.708542713567839,1.5263157894736843,2.7478417742860337e-05
-1.708542713567839,1.6210526315789473,5.049428303260269e-05
-1.708542713567839,1.7157894736842105,8.631277770929926e-05
-1.708542713567839,1.8105263157894738,0.00013896177500568078
-1.708542713567839,1.9052631578947368,0.00021277154272637139
-1.708542713567839,2.0,0.00031222194253021263
-1.6683417085427137,0.2,4.2479565377506944e-10
-1.6683417085427137,0.2947368421052632,3.437770780527727e-14
-1.6683417085427137,0.3894736842105263,5.311132625500961e-17
-1.6683417085427137,0.4842105263157895,2.7225780072870668e-17
-1.6683417085427137,0.5789473684210527,9.792918825518903e-16
-1.6683417085427137,0.6736842105263159,1.566802381461853e-14
-1.6683417085427137,0.7684210526315789,5.24795915135496e-12
-1.6683417085427137,0.8631578947368421,2.158952856758023e-10
-1.6683417085427137,0.9578947368421054,3.094866267706343e-09
-1.6683417085427137,1.0526315789473684,2.3569680813725814e-08
-1.6683417085427137,1.1473684210526316,1.1813045383538717e-07
-1.6683417085427137,1.2421052631578948,4.408885239151805e-07
-1.6683417085427137,1.3368421052631578,1.324144852190209e-06
-1.6683417085427137,1.431578947368421,3.3699537002948087e-06
-1.6683417085427137,1.5263157894736843,7.534173084586122e-06
-1.6683417085427137,1.6210526315789473,1.5186698115776328e-05
-1.6683417085427137,1.7157894736842105,2.8138171754867318e-05
-1.6683417085427137,1.8105263157894738,4.86309471952145e-05
-1.6683417085427137,1.9052631578947368,7.92980782052554e-05
-1.6683417085427137,2.0,0.00012309773885325992
-1.6281407035175879,0.2,5.385486920717053e-11
-1.6281407035175879,0.2947368421052632,2.944277611974967e-14
-1.6281407035175879,0.3894736842105263,2.4538915629997935e-16
-1.6281407035175879,0.4842105263157895,3.599551211472401e-17
-1.6281407035175879,0.5789473684210527,1.6469658071253338e-16
-1.6281407035175879,0.6736842105263159,2.37585368276726e-16
-1.6281407035175879,0.7684210526315789,1.2410669385101905e-13
-1.6281407035175879,0.8631578947368421,1.1021025683907676e-11
-1.6281407035175879,0.9578947368421054,2.5477969605742795e-10
-1.6281407035175879,1.0526315789473684,2.7078977877784055e-09
-1.6281407035175879,1.1473684210526316,1.741235710488414e-08
-1.6281407035175879,1.2421052631578948,7.898156463226689e-08
-1.6281407035175879,1.3368421052631578,2.777338813124898e-07
-1.6281407035175879,1.431578947368421,8.055314992554025e-07
-1.6281407035175879,1.5263157894736843,2.0111477155144256e-06
-1.6281407035175879,1.6210526315789473,4.456568179114003e-06
-1.6281407035175879,1.7157894736842105,8.965167262633182e-06
-1.6281407035175879,1.8105263157894738,1.6654676309974776e-05
-1.6281407035175879,1.9052631578947368,2.8951044607968447e-05
-1.6281407035175879,2.0,4.758253220644398e-05
-1.587939698492462,0.2,2.5699330073240596e-10
-1.587939698492462,0.2947368421052632,3.611458730915942e-15
-1.587939698492462,0.3894736842105263,0.3952803744886798
-1.587939698492462,0.4842105263157895,3.187301836465166e-16
-1.587939698492462,0.5789473684210527,0.4127185537950534
-1.587939698492462,0.6736842105263159,2.2374920428281616e-16
-1.587939698492462,0.7684210526315789,2.5255589434637164e-15
-1.587939698492462,0.8631578947368421,4.901367981607201e-13
-1.587939698492462,0.9578947368421054,1.9243000091956883e-11
-1.587939698492462,1.0526315789473684,2.928127983363873e-10
-1.587939698492462,1.1473684210526316,2.4511342779434756e-09
-1.587939698492462,1.2421052631578948,1.3635739686141517e-08
-1.587939698492462,1.3368421052631578,5.647928273061793e-08
-1.587939698492462,1.431578947368421,1.8746471069882862e-07
-1.587939698492462,1.5263157894736843,5.242447019657684e-07
-1.587939698492462,1.6210526315789473,1.2799263966889047e-06
-1.587939698492462,1.7157894736842105,2.8002767330219003e-06
-1.587939698492462,1.8105263157894738,5.598958342044975e-06
-1.587939698492462,1.9052631578947368,1.0386294369337029e-05
-1.587939698492462,2.0,1.8088294748278048e-05
-1.5477386934673367,0.2,4.476704781954533e-10
-1.5477386934673367,0.2947368421052632,1.8749683606817862e-14
-1.5477386934673367,0.3894736842105263,3.52391112731707e-16
-1.5477386934673367,0.4842105263157895,4.577501546475759e-16
-1.5477386934673367,0.5789473684210527,6.161666206600799e-16
-1.5477386934673367,0.6736842105263159,2.6463617477258816e-16
-1.5477386934673367,0.7684210526315789,2.243160491707178e-16
-1.5477386934673367,0.8631578947368421,1.887526387782357e-14
-1.5477386934673367,0.9578947368421054,1.3306552676537975e-12
-1.5477386934673367,1.0526315789473684,2.980938451012892e-11
-1.5477386934673367,1.1473684210526316,3.299563312392196e-10
-1.5477386934673367,1.2421052631578948,2.272806738778584e-09
-1.5477386934673367,1.3368421052631578,1.1158121629945767e-08
-1.5477386934673367,1.431578947368421,4.256571499971033e-08
-1.5477386934673367,1.5263157894736843,1.3373859790881508e-07
-1.5477386934673367,1.6210526315789473,3.6056281139571693e-07
-1.5477386934673367,1.7157894736842105,8.593979220928405e-07
-1.5477386934673367,1.8105263157894738,1.8518226420675496e-06
-1.5477386934673367,1.9052631578947368,3.669662122021326e-06
-1.5477386934673367,2.0,6.777571333298704e-06
-1.507537688442211,0.2,5.452603839646213e-10
-1.507537688442211,0.2947368421052632,3.093720195379337e-14
-1.507537688442211,0.3894736842105263,0.4483620469192894
-1.507537688442211,0.4842105263157895,8.411116153781545e-18
-1.507537688442211,0.5789473684210527,2.2920275132210184e-16
-1.507537688442211,0.6736842105263159,2.350958611804879e-16
-1.507537688442211,0.7684210526315789,1.9523910065788064e-16
-1.507537688442211,0.8631578947368421,9.972397937060015e-16
-1.507537688442211,0.9578947368421054,8.672793464459479e-14
-1.507537688442211,1.0526315789473684,2.8535532761625757e-12
-1.507537688442211,1.1473684210526316,4.250541248426471e-11
-1.507537688442211,1.2421052631578948,3.66193740283808e-10
-1.507537688442211,1.3368421052631578,2.1447210847681576e-09
-1.507537688442211,1.431578947368421,9.444736321396044e-09
-1.507537688442211,1.5263157894736843,3.344440887587418e-08
-1.507537688442211,1.6210526315789473,9.979580291295747e-08
-1.507537688442211,1.7157894736842105,2.595781833625407e-07
-1.507537688442211,1.8105263157894738,6.035936242155196e-07
-1.507537688442211,1.9052631578947368,1.2790657661375745e-06
-1.507537688442211,2.0,2.5073127110339526e-06
-1.4673366834170856,0.2,5.808218614560827e-10
-1.4673366834170856,0.2947368421052632,3.834624746956197e-14
-1.4673366834170856,0.3894736842105263,4.0670706714325697e-16
-1.4673366834170856,0.4842105263157895,0.52787160006415
-1.4673366834170856,0.5789473684210527,7.216461223486029e-16
-1.4673366834170856,0.6736842105263159,6.588412966770731e-17
-1.4673366834170856,0.7684210526315789,2.4128921102048286e-16
-1.4673366834170856,0.8631578947368421,4.2916102751076974e-17
-1.4673366834170856,0.9578947368421054,5.899364081582373e-15
-1.4673366834170856,1.0526315789473684,2.5620006585805586e-13
-1.4673366834170856,1.1473684210526316,5.241445813377527e-12
-1.4673366834170856,1.2421052631578948,5.7081591765250084e-11
-1.4673366834170856,1.3368421052631578,4.015187803917686e-10
-1.4673366834170856,1.431578947368421,2.0503817121243124e-09
-1.4673366834170856,1.5263157894736843,8.208869177008663e-09
-1.4673366834170856,1.6210526315789473,2.7173121410105768e-08
-1.4673366834170856,1.7157894736842105,7.726595679266173e-08
-1.4673366834170856,1.8105263157894738,1.9413782738648512e-07
-1.4673366834170856,1.9052631578947368,4.403804296377588e-07
-1.4673366834170856,2.0,9.169945372085533e-07
-1.4271356783919598,0.2,5.651763068531509e-10
-1.4271356783919598,0.2947368421052632,4.207962169321385e-14
-1.4271356783919598,0.3894736842105263,1.6532681168201976e-17
-1.4271356783919598,0.4842105263157895,1.642947702615773e-16
-1.4271356783919598,0.5789473684210527,0.5730451811531443
-1.4271356783919598,0.6736842105263159,3.5214915669155594e-16
-1.4271356783919598,0.7684210526315789,2.8733026758371444e-16
-1.4271356783919598,0.8631578947368421,0.5745155144890894
-1.4271356783919598,0.9578947368421054,5.146025524319494e-16
-1.4271356783919598,1.0526315789473684,2.089148055085138e-14
-1.4271356783919598,1.1473684210526316,6.170997805352515e-13
-1.4271356783919598,1.2421052631578948,8.61308345907357e-12
-1.4271356783919598,1.3368421052631578,7.327706165705001e-11
-1.4271356783919598,1.431578947368421,4.3591954401783e-10
-1.4271356783919598,1.5263157894736843,1.9795694278636743e-09
-1.4271356783919598,1.6210526315789473,7.286327082405601e-09
-1.4271356783919598,1.7157894736842105,2.2688426226507295e-08
-1.4271356783919598,1.8105263157894738,6.168039037261444e-08
-1.4271356783919598,1.9052631578947368,1.499277342387764e-07
-1.4271356783919598,2.0,3.318928106043251e-07
-1.386934673366834,0.2,4.896512886962521e-10
-1.386934673366834,0.2947368421052632,4.218841810990966e-14
-1.386934673366834,0.3894736842105263,3.712323562394127e-16
-1.386934673366834,0.4842105263157895,0.5909600301083197
-1.386934673366834,0.5789473684210527,0.6131667717339606
-1.386934673366834,0.6736842105263159,1.408598101801825e-15
-1.386934673366834,0.7684210526315789,5.0061618950969124e-17
-1.386934673366834,0.8631578947368421,1.1758292927877568e-16
-1.386934673366834,0.9578947368421054,8.881784197001252e-16
-1.386934673366834,1.0526315789473684,2.828384364443849e-15
-1.386934673366834,1.1473684210526316,6.721788202820991e-14
-1.386934673366834,1.2421052631578948,1.258849363932431e-12
-1.386934673366834,1.3368421052631578,1.3043810017564266e-11
-1.386934673366834,1.431578947368421,9.082940893654872e-11
-1.386934673366834,1.5263157894736843,4.693986542410974e-10
-1.386934673366834,1.6210526315789473,1.9256735756070264e-09
-1.386934673366834,1.7157894736842105,6.577846867959237e-09
-1.386934673366834,1.8105263157894738,1.937415607210523e-08
-1.386934673366834,1.9052631578947368,5.051506207532731e-08
-1.386934673366834,2.0,1.1897783525232417e-07
-1.3467336683417086,0.2,3.3606161903269856e-10
-1.3467336683417086,0.2947368421052632,4.157351021925647e-14
-1.3467336683417086,0.3894736842105263,1.9737222924273335e-16
-1.3467336683417086,0.4842105263157895,0.6188886549207231
-1.3467336683417086,0.5789473684210527,0.653297496739356
-1.3467336683417086,0.6736842105263159,7.2165392697022e-16
-1.3467336683417086,0.7684210526315789,0.654094233743913
-1.3467336683417086,0.8631578947368421,0.6545785811373183
-1.3467336683417086,0.9578947368421054,0.6551225664529361
-1.3467336683417086,1.0526315789473684,7.292663078155455e-16
-1.3467336683417086,1.1473684210526316,5.934934434245103e-15
-1.3467336683417086,1.2421052631578948,1.7794351967795322e-13
-1.3467336683417086,1.3368421052631578,2.266087053868375e-12
-1.3467336683417086,1.431578947368421,1.8560921228580893e-11
-1.3467336683417086,1.5263157894736843,1.0952131250217305e-10
-1.3467336683417086,1.6210526315789473,5.019550993855856e-10
-1.3467336683417086,1.7157894736842105,1.88422657260169e-09
-1.3467336683417086,1.8105263157894738,6.02063827637794e-09
-1.3467336683417086,1.9052631578947368,1.68557689336082e-08
-1.3467336683417086,2.0,4.227395781220324e-08
-1.3065326633165828,0.2,9.258306715443162e-11
-1.3065326633165828,0.2947368421052632,3.678998480807672e-14
-1.3065326633165828,0.3894736842105263,1.158259957234356e-15
-1.3065326633165828,0.4842105263157895,0.6448237940003813
-1.3065326633165828,0.5789473684210527,0.6929486199960225
-1.3065326633165828,0.6736842105263159,2.7759482992894805e-16
-1.3065326633165828,0.7684210526315789,6.817239955440116e-16
-1.3065326633165828,0.8631578947368421,0.6946409408358074
-1.3065326633165828,0.9578947368421054,0.6951510981843095
-1.3065326633165828,1.0526315789473684,0.6957176773441202
-1.3065326633165828,1.1473684210526316,1.2276102481555783e-15
-1.3065326633165828,1.2421052631578948,2.4115584676858572e-14
-1.3065326633165828,1.3368421052631578,3.8544227683173964e-13
-1.3065326633165828,1.431578947368421,3.7227568091477625e-12
-1.3065326633165828,1.5263157894736843,2.5158408279400804e-11
-1.3065326633165828,1.6210526315789473,1.2913045351736654e-10
-1.3065326633165828,1.7157894736842105,5.335973475293899e-10
-1.3065326633165828,1.8105263157894738,1.8521064733263636e-09
-1.3065326633165828,1.9052631578947368,5.573419252693755e-09
-1.3065326633165828,2.0,1.4896092635449662e-08
-1.2663316582914574,0.2,2.2616699036278372e-10
-1.2663316582914574,0.2947368421052632,3.046250483428066e-14
-1.2663316582914574,0.3894736842105263,7.494005416220142e-16
-1.2663316582914574,0.4842105263157895,7.56171214791902e-16
-1.2663316582914574,0.5789473684210527,2.0354502423571214e-16
-1.2663316582914574,0.6736842105263159,5.81538990327041e-16
-1.2663316582914574,0.7684210526315789,9.020812948831368e-16
-1.2663316582914574,0.8631578947368421,6.181086611312472e-16
-1.2663316582914574,0.9578947368421054,2.649059757442858e-15
-1.2663316582914574,1.0526315789473684,0.7357326045945219
-1.2663316582914574,1.1473684210526316,1.2227962652927748e-15
-1.2663316582914574,1.2421052631578948,4.823606084247391e-15
-1.2663316582914574,1.3368421052631578,6.146121866802113e-14
-1.2663316582914574,1.431578947368421,7.321836859138206e-13
-1.2663316582914574,1.5263157894736843,5.693836833316942e-12
-1.2663316582914574,1.6210526315789473,3.2795855932466795e-11
-1.2663316582914574,1.7157894736842105,1.494687362406875e-10
-1.2663316582914574,1.8105263157894738,5.643124918522153e-10
-1.2663316582914574,1.9052631578947368,1.827094941232989e-09
-1.2663316582914574,2.0,5.208135777656139e-09
-1.2261306532663316,0.2,5.613570889343604e-10
-1.2261306532663316,0.2947368421052632,1.5808814200951546e-14
-1.2261306532663316,0.3894736842105263,7.979728170942136e-17
-1.2261306532663316,0.4842105263157895,0.6916738343052117
-1.2261306532663316,0.5789473684210527,2.2152525919833227e-15
-1.2261306532663316,0.6736842105263159,4.2314408346719047e-16
-1.2261306532663316,0.7684210526315789,1.622065798582974e-16
-1.2261306532663316,0.8631578947368421,8.978866332859927e-16
-1.2261306532663316,0.9578947368421054,0.7752643639583147
-1.2261306532663316,1.0526315789473684,2.2204460407059885e-16
-1.2261306532663316,1.1473684210526316,8.881600242347054e-16
-1.2261306532663316,1.2421052631578948,6.844277476619653e-16
-1.2261306532663316,1.3368421052631578,1.0939052393976462e-14
-1.2261306532663316,1.431578947368421,1.438869594075181e-13
-1.2261306532663316,1.5263157894736843,1.2698641106624233e-12
-1.2261306532663316,1.6210526315789473,8.229835461704836e-12
-1.2261306532663316,1.7157894736842105,4.1429899488384804e-11
-1.2261306532663316,1.8105263157894738,1.7036247395806617e-10
-1.2261306532663316,1.9052631578947368,5.940995567102634e-10
-1.2261306532663316,2.0,1.8075609701676404e-09
-1.1859296482412058,0.2,8.076238280143371e-10
-1.1859296482412058,0.2947368421052632,2.807127615374323e-15
-1.1859296482412058,0.3894736842105263,1.1344744656766396e-15
-1.1859296482412058,0.4842105263157895,0.7129365630776052
-1.1859296482412058,0.5789473684210527,5.696234285654232e-16
-1.1859296482412058,0.6736842105263159,1.2143064331824757e-16
-1.1859296482412058,0.7684210526315789,0.8145298813688275
-1.1859296482412058,0.8631578947368421,0.814913425921243
-1.1859296482412058,0.9578947368421054,2.9776339802862827e-15
-1.1859296482412058,1.0526315789473684,1.273938271134542e-16
-1.1859296482412058,1.1473684210526316,6.661343282885285e-16
-1.1859296482412058,1.2421052631578948,0.8169167554722738
-1.1859296482412058,1.3368421052631578,1.504218081339684e-15
-1.1859296482412058,1.431578947368421,3.070308552886677e-14
-1.1859296482412058,1.5263157894736843,2.772644426080243e-13
-1.1859296482412058,1.6210526315789473,2.044567112123469e-12
-1.1859296482412058,1.7157894736842105,1.136954551504659e-11
-1.1859296482412058,1.8105263157894738,5.098678102622142e-11
-1.1859296482412058,1.9052631578947368,1.9168395537334788e-10
-1.1859296482412058,2.0,6.229703376767737e-10
-1.1457286432160805,0.2,8.408540336686542e-10
-1.1457286432160805,0.2947368421052632,2.4983950950431597e-14
-1.1457286432160805,0.3894736842105263,8.339412060228243e-16
-1.1457286432160805,0.4842105263157895,0.7328425411113079
-1.1457286432160805,0.5789473684210527,4.593869935689439e-16
-1.1457286432160805,0.6736842105263159,8.105577307318459e-16
-1.1457286432160805,0.7684210526315789,3.1650200219890906e-15
-1.1457286432160805,0.8631578947368421,8.881784197001252e-16
-1.1457286432160805,0.9578947368421054,6.910547379090745e-17
-1.1457286432160805,1.0526315789473684,0.8558871788478032
-1.1457286432160805,1.1473684210526316,4.440892112888074e-16
-1.1457286432160805,1.2421052631578948,4.773962461918633e-15
-1.1457286432160805,1.3368421052631578,3.910426831678057e-15
-1.1457286432160805,1.431578947368421,7.591443780336333e-15
-1.1457286432160805,1.5263157894736843,6.069224390266154e-14
-1.1457286432160805,1.6210526315789473,5.021703128623814e-13
-1.1457286432160805,1.7157894736842105,3.0889592829346817e-12
-1.1457286432160805,1.8105263157894738,1.5136461311980162e-11
-1.1457286432160805,1.9052631578947368,6.138968345886461e-11
-1.1457286432160805,2.0,2.132844958311096e-10
-1.1055276381909547,0.2,5.797396398037352e-10
-1.1055276381909547,0.2947368421052632,4.3184176990788614e-14
-1.1055276381909547,0.3894736842105263,0.6245137276431585
-1.1055276381909547,0.4842105263157895,0.7515825827347584
-1.1055276381909547,0.5789473684210527,1.5012780703367097e-15
-1.1055276381909547,0.6736842105263159,1.1356382315234259e-15
-1.1055276381909547,0.7684210526315789,2.4981252090671594e-16
-1.1055276381909547,0.8631578947368421,1.3322676295501878e-15
-1.1055276381909547,0.9578947368421054,0.8955354616982353
-1.1055276381909547,1.0526315789473684,1.5543122344752192e-15
-1.1055276381909547,1.1473684210526316,0.8964406614066457
-1.1055276381909547,1.2421052631578948,4.107824985215559e-15
-1.1055276381909547,1.3368421052631578,5.870162389929422e-16
-1.1055276381909547,1.431578947368421,0.8981218102619417
-1.1055276381909547,1.5263157894736843,1.263598640870165e-14
-1.1055276381909547,1.6210526315789473,1.2035328885927652e-13
-1.1055276381909547,1.7157894736842105,8.299647473563466e-13
-1.1055276381909547,1.8105263157894738,4.45527329080641e-12
-1.1055276381909547,1.9052631578947368,1.952730340311121e-11
-1.1055276381909547,2.0,7.256175179928412e-11
-1.0653266331658293,0.2,5.977180333089032e-11
-1.0653266331658293,0.2947368421052632,4.9631398569390764e-14
-1.0653266331658293,0.3894736842105263,0.6369592053590306
-1.0653266331658293,0.4842105263157895,3.0156553710431135e-17
-1.0653266331658293,0.5789473684210527,0.8771623477934877
-1.0653266331658293,0.6736842105263159,3.6554334431027656e-15
-1.0653266331658293,0.7684210526315789,7.221378830288733e-16
-1.0653266331658293,0.8631578947368421,0.9352741647736522
-1.0653266331658293,0.9578947368421054,3.9968028886505635e-15
-1.0653266331658293,1.0526315789473684,1.2957946161937533e-15
-1.0653266331658293,1.1473684210526316,2.4253196647039624e-15
-1.0653266331658293,1.2421052631578948,2.2204460524418258e-15
-1.0653266331658293,1.3368421052631578,6.661625051437635e-16
-1.0653266331658293,1.431578947368421,1.3235292600463444e-15
-1.0653266331658293,1.5263157894736843,7.245993761885516e-15
-1.0653266331658293,1.6210526315789473,3.0688175816413166e-14
-1.0653266331658293,1.7157894736842105,2.2294702825980335e-13
-1.0653266331658293,1.8105263157894738,1.3038292202303777e-12
-1.0653266331658293,1.9052631578947368,6.165510550169389e-12
-1.0653266331658293,2.0,2.4536655534303773e-11
-1.0251256281407035,0.2,5.291175588296956e-10
-1.0251256281407035,0.2947368421052632,4.139117553131367e-14
-1.0251256281407035,0.3894736842105263,8.031024304779033e-16
-1.0251256281407035,0.4842105263157895,1.1102230246264412e-16
-1.0251256281407035,0.5789473684210527,1.8949005698299326e-15
-1.0251256281407035,0.6736842105263159,0.9707504335667685
-1.0251256281407035,0.7684210526315789,1.3821220923072265e-15
-1.0251256281407035,0.8631578947368421,0.9754081767565765
-1.0251256281407035,0.9578947368421054,1.3322676295501878e-15
-1.0251256281407035,1.0526315789473684,1.691616774641546e-15
-1.0251256281407035,1.1473684210526316,6.661338147750932e-16
-1.0251256281407035,1.2421052631578948,0.9770607285124445
-1.0251256281407035,1.3368421052631578,1.1102229461297975e-15
-1.0251256281407035,1.431578947368421,8.88784811961328e-16
-1.0251256281407035,1.5263157894736843,7.707601943539317e-16
-1.0251256281407035,1.6210526315789473,9.462070849569852e-15
-1.0251256281407035,1.7157894736842105,5.75245338703444e-14
-1.0251256281407035,1.8105263157894738,3.755944170025236e-13
-1.0251256281407035,1.9052631578947368,1.9355449657621266e-12
-1.0251256281407035,2.0,8.251321893030105e-12
-0.9849246231155777,0.2,8.944099002485015e-10
-0.9849246231155777,0.2947368421052632,1.4943278668701385e-14
-0.9849246231155777,0.3894736842105263,0.659820862649144
-0.9849246231155777,0.4842105263157895,1.1373610073431187e-15
-0.9849246231155777,0.5789473684210527,5.765646289880279e-16
-0.9849246231155777,0.6736842105263159,1.0048105589168181
-0.9849246231155777,0.7684210526315789,1.0152429111141439
-0.9849246231155777,0.8631578947368421,1.0155476646028003
-0.9849246231155777,0.9578947368421054,1.015888230331476
-0.9849246231155777,1.0526315789473684,2.654479600457017e-15
-0.9849246231155777,1.1473684210526316,1.0166794860627582
-0.9849246231155777,1.2421052631578948,2.220446049247062e-16
-0.9849246231155777,1.3368421052631578,1.0176197146744765
-0.9849246231155777,1.431578947368421,1.1102429957117173e-15
-0.9849246231155777,1.5263157894736843,1.0187109714903455
-0.9849246231155777,1.6210526315789473,4.5638645351706274e-17
-0.9849246231155777,1.7157894736842105,1.6520829308616798e-14
-0.9849246231155777,1.8105263157894738,1.0563692595286373e-13
-0.9849246231155777,1.9052631578947368,6.042573213936881e-13
-0.9849246231155777,2.0,2.758339187765917e-12
-0.9447236180904524,0.2,7.938442733842041e-10
-0.9447236180904524,0.2947368421052632,1.9576619791136214e-14
-0.9447236180904524,0.3894736842105263,0.6703105667583614
-0.9447236180904524,0.4842105263157895,3.033906199948173e-15
-0.9447236180904524,0.5789473684210527,0.9444628908974009
-0.9447236180904524,0.6736842105263159,8.810388912774869e-17
-0.9447236180904524,0.7684210526315789,1.055399108643797
-0.9447236180904524,0.8631578947368421,4.440892098500626e-16
-0.9447236180904524,0.9578947368421054,6.330909465860877e-15
-0.9447236180904524,1.0526315789473684,2.390383460352583e-15
-0.9447236180904524,1.1473684210526316,8.881784197001252e-16
-0.9447236180904524,1.2421052631578948,1.0572113610778113
-0.9447236180904524,1.3368421052631578,1.776356839284221e-15
-0.9447236180904524,1.431578947368421,2.442490369931429e-15
-0.9447236180904524,1.5263157894736843,2.960808981337866e-17
-0.9447236180904524,1.6210526315789473,1.898693671966513e-15
-0.9447236180904524,1.7157894736842105,2.704506253898397e-15
-0.9447236180904524,1.8105263157894738,3.211192721258527e-14
-0.9447236180904524,1.9052631578947368,1.8844357952648276e-13
-0.9447236180904524,2.0,9.14974894064521e-13
-0.9045226130653266,0.2,2.1970279696524565e-10
-0.9045226130653266,0.2947368421052632,4.8418482902210554e-14
-0.9045226130653266,0.3894736842105263,0.6802166962030436
-0.9045226130653266,0.4842105263157895,9.159339953157543e-16
-0.9045226130653266,0.5789473684210527,2.800817562743272e-15
-0.9045226130653266,0.6736842105263159,1.2945418442049869e-16
-0.9045226130653266,0.7684210526315789,1.0955585777019188
-0.9045226130653266,0.8631578947368421,1.095840581744177
-0.9045226130653266,0.9578947368421054,1.0961550389398995
-0.9045226130653266,1.0526315789473684,3.92503404992166e-15
-0.9045226130653266,1.1473684210526316,1.1049137412911193e-15
-0.9045226130653266,1.2421052631578948,1.3322676295501878e-15
-0.9045226130653266,1.3368421052631578,1.0977516037495791
-0.9045226130653266,1.431578947368421,1.5543122054587276e-15
-0.9045226130653266,1.5263157894736843,8.881786112302604e-15
-0.9045226130653266,1.6210526315789473,3.331445743706511e-15
-0.9045226130653266,1.7157894736842105,3.5500421353143066e-15
-0.9045226130653266,1.8105263157894738,6.895588919438448e-15
-0.9045226130653266,1.9052631578947368,5.947774236158406e-14
-0.9045226130653266,2.0,3.0536858930986475e-13
-0.8643216080402008,0.2,5.21590553350468e-10
-0.8643216080402008,0.2947368421052632,5.2154580428357814e-14
-0.8643216080402008,0.3894736842105263,2.0122792314258627e-15
-0.8643216080402008,0.4842105263157895,0.8432127765099044
-0.8643216080402008,0.5789473684210527,1.0842022520801914e-16
-0.8643216080402008,0.6736842105263159,1.3322676295501878e-15
-0.8643216080402008,0.7684210526315789,1.79772409351998e-15
